672516,[]
521342,"[50058, 82819]"
379531,"[68931, 106825]"
25614,[]
362481,"[15373, 91173]"
626596,"[12813, 17065, 24308, 72320, 109111]"
537978,[]
79017,[]
176289,"[9702, 35619, 68643, 103293, 106212]"
694157,[4541]
650604,[]
671992,"[4323, 5012, 73389, 88597]"
142950,[18218]
346838,"[39788, 52517, 72572, 75153]"
382029,"[1619, 19894, 82179, 91353, 107457]"
159621,[]
448855,[106553]
405785,"[11738, 29686, 46431, 46601, 61318]"
197243,[]
658519,"[18152, 19906]"
644390,[98740]
629700,[]
182043,[]
289904,[]
54047,[]
225711,[]
337749,[]
650574,[]
331494,"[419, 835, 11234, 13474, 30934, 34932, 37478, 41250, 45040, 64513, 65586, 93818, 97302, 103495, 106285, 108666]"
671655,"[5184, 46556, 78770, 86088, 104993, 105271, 106158]"
69502,[72885]
570926,"[8362, 18262, 21784, 33964, 50107, 76811, 79061, 86389]"
24600,[85163]
290982,[101245]
421218,"[18183, 74986]"
245545,[]
176251,"[12487, 54894, 96046]"
427743,[]
563926,[]
648401,[]
482698,"[69221, 78140, 104690]"
40621,[]
549543,[]
84535,[38246]
523772,[]
645303,[]
559398,"[77220, 95864]"
358355,[]
61803,[]
163575,[]
647803,[]
175803,[2144]
411207,[]
319273,"[11356, 23220, 24277, 31925, 32358, 38068, 44421, 52914, 64264, 69142, 103235]"
521235,"[51975, 84899, 88412]"
360244,[]
378212,"[9024, 16855, 52639]"
573619,"[9227, 44873, 91482]"
266968,[]
482483,[92231]
675435,[]
167939,"[5985, 44730, 47897, 59497, 92092]"
1432,[]
155623,[]
229685,[30304]
550480,[]
563437,[]
535727,[78430]
245603,[22998]
154550,"[61965, 97740, 106405]"
249752,[]
522603,[4537]
671836,[80017]
321537,[61974]
74126,"[4583, 82737]"
675088,[18053]
185368,[]
376914,[]
337990,[]
542022,[]
294105,"[45629, 77152]"
413130,"[74563, 92025]"
68854,"[4875, 29863, 78045]"
693216,"[7702, 83111]"
647201,[]
373264,[]
667954,[]
479963,"[5292, 65525]"
148477,"[12008, 18122, 77551, 100146]"
666515,"[48956, 74956]"
648100,[]
23951,[]
645699,[]
519555,[]
168157,"[17346, 33747, 69419]"
518326,[92544]
412318,[40764]
223296,[]
465819,[20397]
483210,[56436]
107731,[48817]
111485,[12661]
80991,"[22886, 24533]"
549239,[19133]
689023,[]
524293,"[5663, 13943, 38665, 54197, 54803]"
39740,[]
510509,[]
178106,"[3833, 35367, 56839, 66973]"
646792,"[32377, 65245]"
353113,"[17905, 20873]"
404056,[104681]
230362,[]
291417,[18542]
164294,[19472]
10415,[]
222938,[]
73081,[63709]
648220,"[59096, 61648, 63566, 68958, 92070]"
161075,"[36312, 53021, 95477]"
332234,[]
99,[]
427477,[58374]
648517,[94506]
519265,"[3567, 30327, 31427, 43204, 52665, 53354, 79832, 90824]"
521260,[16840]
152081,[53258]
633889,[]
692670,[]
496564,"[65387, 103469]"
200084,"[16355, 22835, 36850, 56487, 60004, 60074]"
517865,"[12576, 96870]"
36234,"[87778, 102116]"
676972,[]
509905,"[35769, 62220, 96091, 97596]"
210236,[]
350371,[41564]
406592,"[47199, 63371, 69056]"
648683,[24617]
491703,"[38940, 51800, 106429]"
694112,[102108]
648832,[]
492122,[91944]
276201,"[1867, 103251]"
483073,"[27108, 52511, 82975]"
362426,[50563]
467272,[49985]
317081,"[12824, 104789]"
36329,[]
238957,"[4086, 5121, 15949, 17908, 28911, 35069, 77129, 79466, 88187, 103604, 104798]"
178621,[]
483484,[]
87428,"[9728, 88112]"
197435,"[18424, 40089, 103342]"
261021,[85041]
424000,"[50971, 78315]"
141810,[]
441300,[14075]
521267,"[93689, 101760]"
318144,"[14750, 20548, 50151, 83703, 99304, 105243]"
185839,[37035]
346843,"[17805, 21180, 73447]"
241678,[]
434335,"[645, 50210, 89324, 105931]"
491101,[3457]
663192,[]
667322,[51765]
236924,"[2091, 17694, 49358, 76868, 83847]"
276215,"[9857, 73417, 91301]"
361336,[16470]
550353,[81720]
591773,[70358]
483225,"[31192, 73077]"
541278,"[26815, 38310, 68588, 83582, 83623, 109598]"
553373,[33817]
38397,[37678]
230902,"[14884, 87859]"
78771,[]
545067,"[12570, 15786, 21954, 41365, 42971, 56853, 82884, 87165, 88548, 109298]"
490936,"[6035, 8838, 88565, 105800]"
550692,[51845]
300610,[]
633196,[]
330856,[]
233924,[]
482462,[]
563265,[]
73428,[]
67033,[]
329441,"[27318, 42250, 96586]"
482621,"[48025, 107485]"
548422,[]
223340,[90333]
445953,[80576]
689621,[]
556178,[]
50595,"[17742, 32651, 40997, 67431, 73322, 109439, 109794]"
491934,"[33933, 44728, 80319]"
266982,[]
521640,[]
300810,[]
482590,"[14817, 24310]"
238961,"[24270, 33282, 106410]"
383496,[]
32008,"[1926, 12978, 41686, 51572, 54265]"
546297,[91337]
163251,[55183]
402387,[100503]
292813,[93938]
177882,"[16120, 45090]"
27761,[]
427515,"[11139, 28979, 45118, 68442, 85606, 99147]"
340524,[]
161083,"[4363, 11091, 19562, 75540, 77684, 84671, 97594]"
254191,[64717]
680125,[35327]
253629,[]
490923,[]
680606,[]
88092,[]
68041,[]
42727,"[39762, 72301, 93215]"
373325,[]
536920,[102689]
374864,[]
483095,[]
522200,"[19361, 24519, 55168, 81230, 87021, 98488]"
549740,"[38500, 43238, 52445, 55270, 61908, 75860, 78316, 85883, 86896, 95852, 110839]"
273872,[]
154474,[61999]
480243,[]
229894,"[37953, 70206]"
642653,[100404]
55158,[85504]
111657,[21127]
693044,[86178]
676040,"[2275, 12350, 35612, 40779, 62337, 104456]"
648702,[]
131468,[]
437905,[64439]
210146,[]
501797,[27792]
548504,[]
261055,[]
648139,[101975]
51184,[]
693630,"[63612, 78656]"
169903,[15724]
496586,"[417, 29526, 43315, 49702, 64807, 89077, 101963]"
321507,[19134]
479597,[]
654537,"[2974, 22519, 43922, 106910]"
405471,[97677]
483101,"[36400, 39815, 65091]"
198865,"[7380, 91413]"
361281,[6891]
522646,"[10403, 23398, 27268, 27605, 35001, 66857, 68410, 77944, 92793]"
478761,[53685]
49488,[6002]
232285,"[30543, 82263]"
348843,[]
358264,"[34313, 38519]"
12605,[107553]
491443,[]
490953,"[92118, 110918]"
542210,[17205]
350370,"[43468, 44007, 73388, 92501, 94945]"
688016,[]
118016,[]
316663,[39626]
627701,"[8103, 18356, 52853]"
502220,[89328]
349661,[]
248882,"[5910, 58240]"
682374,[]
482531,"[21530, 33679, 58765, 58996, 88049]"
411551,[]
32012,"[9166, 19918, 28231, 28910, 64741, 78213]"
84553,[]
679037,"[101800, 110273]"
553128,[]
17884,[36770]
483098,"[18601, 26750, 70018]"
493286,"[726, 12734, 20793, 24253, 41459, 78859, 80327, 101771, 103276]"
494930,[6455]
24572,"[705, 12725, 67344]"
121012,[]
663227,"[3616, 6313, 11726, 13937, 29595, 36606, 51305, 56661, 60710, 63353, 72104, 84342, 106438, 110083]"
420486,"[12892, 45877, 58044, 65210, 90730]"
522757,[38461]
473766,[65322]
378413,[72303]
113644,[67977]
648319,[75012]
679362,[26230]
427569,"[8135, 14549, 89647]"
434423,"[41415, 93516]"
522937,"[15796, 22302, 30684, 51065, 58673, 94985]"
400634,[]
331770,"[2853, 77332]"
436674,"[51113, 79813]"
368037,"[31694, 38936]"
421961,[]
541496,[]
349754,[]
321502,[8783]
300,[45219]
665434,"[2929, 4291, 43872, 53116]"
131759,[]
78933,[]
320989,[]
553420,[]
406526,[54365]
552010,[]
501863,[71964]
111207,"[16136, 42464, 62490, 103387]"
498167,[]
531321,[]
477333,"[58751, 60570]"
477622,[]
425577,[38649]
328612,[]
459638,"[86, 17382, 27314, 89303]"
550876,[74550]
258575,[]
161905,[]
153039,[22206]
325703,"[12386, 12976, 30973, 59715, 70452, 92130, 97797, 108068]"
482133,[]
474042,[]
231042,"[35040, 56457]"
693047,[]
686666,[]
648677,"[7176, 21245, 100821]"
676514,[71477]
682711,[]
258103,[]
557967,[]
301328,"[54098, 59469, 77800, 84726]"
499434,[103810]
546663,"[77761, 92671, 96708, 111149]"
27324,[]
684049,"[10389, 12052, 13230, 13626, 34412, 35423, 80507, 91690]"
290575,[16525]
393764,"[42409, 110505]"
482516,"[2844, 11389, 30328, 95097, 97337]"
410312,[]
664334,"[60055, 110898]"
33988,"[28105, 31578, 44533, 54220, 68333]"
558753,"[69784, 87893]"
32877,[]
225013,[]
381790,"[145, 10686, 18087, 34237, 39510, 62675, 76899, 78187]"
19046,"[70638, 99515]"
492190,"[21683, 34279, 37235, 44097, 51285, 83849, 100910, 107076, 110723]"
521889,[70759]
481033,[]
290275,[]
558653,"[11786, 12473, 44588, 53178]"
177236,[90631]
476323,"[20214, 38998]"
101845,"[16605, 79259]"
426213,[]
210792,[]
686303,[98473]
108933,"[1720, 18315, 51054]"
409477,"[19254, 25524]"
422659,[24600]
670464,"[58714, 107956]"
352627,[]
461054,"[6499, 38033, 57857]"
337712,[]
443035,"[85639, 105389]"
382481,[]
667823,"[3525, 23627, 27359, 28002, 64302]"
465521,"[378, 69818, 75392, 81247]"
451913,"[523, 49192, 52915, 57122]"
108784,[66055]
427372,[49339]
172095,[]
418914,[]
693155,"[21236, 45820, 62537, 72971, 74863, 109705]"
445818,[]
145274,"[7626, 14756, 65977]"
243571,[62984]
244329,[46986]
521598,[]
672158,[]
541021,"[88747, 107848]"
87633,"[80486, 91507]"
277200,[]
482906,[37106]
339123,"[20333, 41232, 60121, 96243, 106690, 109711]"
173467,[43199]
664196,"[11968, 16591, 18754, 39490, 67772]"
449363,[23234]
238287,"[10845, 37926, 67433, 70416, 74208]"
155937,[]
680353,"[18396, 80274, 81225]"
647928,[]
489023,"[16860, 41095, 50437, 74745]"
685052,[]
297531,"[25227, 27022, 76819, 87872]"
257573,[14759]
129422,[]
688756,[]
337676,[]
476937,"[1485, 43459]"
68007,"[1031, 17525, 25536, 75347]"
44397,[]
136291,"[9169, 15595]"
663117,[]
681400,[]
433313,[]
282819,[]
659939,"[845, 30420, 32729, 44840, 63341, 82641]"
434334,[]
331820,"[30071, 97880, 101552]"
460638,[]
402336,[]
441658,[32607]
36358,[]
468248,"[8285, 42314, 94786]"
35250,"[1723, 43850]"
431107,[]
543586,[100196]
261048,[]
389094,"[28417, 29765, 82951, 99654, 104704, 108708]"
297628,[55521]
664074,[108981]
414427,[]
243454,[]
19970,[11068]
645723,[]
299396,[]
329749,"[78027, 88459]"
693660,[]
693194,[]
445717,"[5392, 29043, 69996, 80444]"
172238,[]
425859,[]
30887,[]
267414,[]
94978,[]
442324,[]
535031,[]
537891,[]
111854,"[11632, 11698, 20765, 53170, 74479, 87937, 92527, 95169, 101547]"
567729,[]
393612,"[10890, 36866, 52482, 68874, 72482, 80718, 98491]"
121255,[25137]
496819,[99651]
14215,[]
331305,[]
261960,[]
629648,[]
115628,[92115]
232805,"[23273, 99951]"
679010,"[32531, 38657, 50622, 77754, 85037]"
116979,[35796]
305073,"[93918, 110149]"
402055,[]
530308,[]
26059,[30892]
494729,[]
508154,[]
383861,"[46172, 49817, 79249, 94063]"
532291,[106454]
80932,[]
480068,[39717]
654014,[]
122103,"[22488, 48713, 68414]"
27519,[]
666546,[64268]
337831,[]
669980,"[38389, 63333, 86585, 89925, 107937]"
124661,[]
100502,[]
436732,"[25920, 67958, 106604]"
177281,[109898]
124500,[61070]
206673,[]
56590,"[2522, 53515]"
292424,[]
5222,[78940]
157573,"[5108, 10252, 28087, 32901, 44674, 57022, 83710]"
523900,"[18709, 69102, 72164]"
186942,[]
646861,[85408]
648315,"[11625, 50928]"
80323,"[75738, 86629]"
480358,[28651]
647718,[4355]
522153,"[8347, 65056, 79138, 103285, 104603]"
14197,[]
402063,[]
647150,[75292]
678300,[]
434176,[]
337786,[]
158578,"[26628, 70992]"
318289,[99379]
523992,[45505]
524167,"[17119, 37255, 75719, 102838, 106499]"
393824,[]
485720,[]
540751,[99807]
458227,"[24427, 42605]"
121506,[]
411415,[75814]
324517,[]
407504,[]
474069,[6146]
482639,"[6199, 27012, 40709, 79583, 96114, 110892]"
1423,[109069]
373707,[]
648353,[]
674670,[89779]
68559,[]
645095,[]
327898,"[20611, 21205, 72008]"
445652,[]
654561,"[6695, 16157, 33703, 39925, 80551]"
169766,"[39505, 68970]"
301313,"[62083, 68368, 77676, 84377]"
10441,"[70051, 98318]"
649155,"[15338, 33474, 43842, 72787, 97206, 102472]"
276153,[]
490887,[25520]
402028,[42404]
431378,[14058]
390827,[]
102238,[]
12774,"[51192, 87792]"
81639,[103644]
683556,[]
683972,[]
540426,[]
536824,"[22266, 25385]"
78542,[]
482068,"[3763, 17609, 35287, 95957, 98353]"
337897,[]
483510,[91208]
163197,[]
438517,[]
46497,[58691]
479487,[]
497403,[16751]
547354,[106321]
631837,"[570, 18617, 29484, 37540, 60373, 81411, 84701, 88393, 98653]"
422416,"[37804, 87790]"
25397,[]
329472,"[28961, 38394, 40552, 101113]"
40566,[110706]
545709,[]
483086,[]
566473,[]
327557,"[6594, 51809]"
171222,"[42687, 106473]"
172256,[]
185893,[37641]
466652,[40638]
684931,[16618]
121443,[240]
567856,"[19260, 101232]"
293298,"[16460, 55902]"
675555,[]
482005,"[5326, 15319, 97723, 98715, 98849, 101918]"
670620,"[30371, 86768, 93050, 104965]"
175336,[]
533700,"[17400, 107941]"
550300,"[19119, 73733]"
688718,[]
648623,[70245]
229681,[59173]
492926,[8727]
351094,"[40353, 64509, 101125, 110721]"
668445,"[1136, 18154, 19207, 19757, 32004, 35931, 44957, 60770, 64045, 65636, 66980, 68863, 87687, 87849, 105984, 106089]"
452648,"[4761, 5183, 17540, 21689, 25409, 45945, 49259, 50149, 51980, 65742, 69995, 79176, 98371, 100484, 104099, 106619]"
183471,[20027]
648214,"[70002, 83297, 104812]"
370321,[28314]
329612,"[15308, 40352, 52788]"
447170,"[15836, 45223]"
423742,"[75759, 91864]"
681436,[]
77883,[]
401491,[94613]
510602,[20122]
533438,[]
36290,"[20655, 32164, 70784, 102821]"
512444,[67991]
383423,[]
39872,"[65777, 72919]"
275536,"[12849, 15002, 18484, 50783, 52422, 56552, 79331, 105786]"
119410,[]
372682,[26804]
76543,[]
282673,[]
658528,"[7369, 11043, 29167, 47513, 66822]"
282702,[]
152886,[]
481834,[]
476945,[]
82360,[64182]
232808,[15289]
676086,[78423]
510155,"[4224, 9640, 79539]"
628727,"[53594, 98378, 106220]"
671166,"[47168, 61841, 100323]"
402739,[]
136286,[]
101974,[]
91728,"[8311, 14585, 22325, 22735, 34416, 85011, 91145, 98629]"
498184,[]
361874,"[3698, 67557, 108953]"
143423,[107130]
235687,[]
26314,[]
208022,[]
664976,"[32411, 48198]"
223347,"[56476, 104339]"
434343,"[23380, 84944]"
270675,[]
40066,[]
27530,[40549]
46515,[]
250728,[]
666096,[109793]
409824,[]
272969,[39569]
107650,[97265]
655959,"[14865, 73228, 74570, 83275, 99377, 109472]"
111946,"[34376, 60177, 66401, 75525, 107290, 109002]"
546381,[]
269067,[]
520909,[]
121534,[15910]
491099,[87852]
667171,[]
402935,[]
552104,[92539]
427601,[66538]
489483,[16281]
172900,[]
298345,[6283]
337729,[]
99946,"[57292, 82445]"
401876,"[41765, 72220]"
300827,[]
337932,[]
163701,"[63883, 80344, 87789, 103070]"
428514,"[24680, 27567]"
689438,[]
206609,"[82092, 100825]"
83574,"[31248, 35621, 51143, 96314, 97966]"
628068,[]
532091,[]
694093,[]
667575,[16077]
410275,[90869]
489737,[]
448820,[]
261994,[107909]
337731,[]
249923,[]
269864,[]
249257,[]
541606,[101603]
273636,[15279]
473821,[]
534610,[64679]
194727,[]
331764,[]
512378,"[13608, 87361]"
36710,"[54472, 58203, 82703, 89134]"
318132,[]
321982,[]
680553,[]
266482,[]
64286,"[4903, 90874, 91919, 103616]"
412199,[92535]
169124,[]
25545,[]
331409,[]
163588,[31361]
645708,[]
152585,[]
483198,[]
39402,[]
190507,[]
445099,"[77634, 81535, 82416]"
108928,"[7184, 8101, 79786, 86673, 93827]"
261078,[]
253393,"[77, 2744, 5458]"
492493,"[8737, 59059]"
436195,"[16785, 53522, 95335]"
148964,[90443]
131651,[]
332386,[110546]
329646,"[1269, 3126, 6826, 16216, 21166, 34159, 42750, 50717, 70299, 77774, 81000, 96760]"
234588,[22812]
447174,"[25791, 26901, 106500]"
632279,"[6276, 11672, 15143, 20291, 20405, 27699, 30288, 46600, 49116, 51089, 52491, 57605, 65899, 71422, 80211, 81437, 84802, 90527, 104159, 104215]"
406533,[38176]
483351,[]
88429,"[10595, 26751, 51491, 103558, 107718]"
467167,"[5628, 14003, 56162, 96864, 105557]"
200015,"[50503, 53218, 53919, 94171]"
663659,[]
289931,[]
158264,[105231]
142998,"[16163, 62338]"
45390,[]
25383,[75250]
522535,[58480]
445019,[]
478091,"[10929, 30282]"
381191,"[27998, 51756, 53873]"
539477,[]
498168,[66058]
559078,[]
362121,"[73469, 74673]"
370648,[68914]
662822,[]
243718,[]
422930,[775]
316144,"[1551, 104147]"
293554,[]
388269,"[11405, 79097, 79674, 94648]"
657461,"[11328, 54475, 97262, 103853]"
665585,[]
482956,"[15057, 61586]"
482648,"[6893, 30563, 42808, 81373, 107385]"
80663,"[66948, 68045]"
661907,[]
409699,[61921]
108742,"[43205, 55721, 86972]"
322614,[77949]
447222,[]
60410,[]
166599,[35967]
87409,[]
17088,"[26257, 89554, 90833]"
169523,[]
337761,[]
223052,[]
473636,[]
439456,"[38642, 62122, 70978]"
476487,"[47566, 52123]"
466974,"[42854, 55904, 69887, 85797]"
482221,[]
26126,[]
360154,[103312]
25809,[]
493189,[16523]
478762,[51298]
522547,"[10747, 96538, 106033]"
123933,[]
221361,[]
468148,[]
158257,[]
288100,[15129]
131363,[25344]
559081,"[33037, 36322, 56466, 93531]"
518674,[]
485286,[]
318169,[]
400484,[40750]
380047,[]
481279,[]
229133,[74488]
349058,[86950]
191435,[]
644052,[]
348177,"[43168, 76883]"
411336,"[2693, 25877, 77045]"
261924,"[33530, 42898]"
648371,[48644]
274858,[]
550095,"[2903, 41755, 69330]"
144262,"[1968, 71819]"
485096,[]
183450,"[7534, 62813, 74756, 87570]"
668932,[]
84652,[110785]
693036,[13908]
521634,[]
506484,[]
492051,[59490]
337806,[]
504118,"[12800, 19156, 55296, 68055]"
480141,[]
75443,[21335]
550157,[]
541548,[]
423347,"[26763, 35602, 38265, 40304]"
211157,[]
360514,[]
559412,[]
45348,[51373]
301049,[]
223266,[]
684615,[]
273809,[]
399333,[]
445737,[]
522516,"[71690, 94850, 106567]"
337779,[]
111448,[]
478485,"[11794, 17374, 17726, 18469, 35402, 43671, 54508, 64684, 68064, 70257, 77018, 91577, 98466, 99065]"
521680,"[7491, 83760]"
413969,[]
311858,"[62828, 96154]"
673077,[]
422789,[16555]
413688,[]
498658,"[33148, 58781, 64035, 83890]"
485308,"[23288, 76464]"
276859,[100948]
296064,[]
59474,[]
337921,[]
40632,[]
120675,[]
142209,[102758]
102222,[]
555053,[80256]
515926,[41045]
672706,"[70464, 79401]"
232793,[95876]
158204,"[5858, 41187, 56201]"
405445,[16275]
556413,[]
433317,[]
482392,"[8531, 11657, 13870, 27490, 44590, 52311, 53109]"
426962,[25206]
244054,[]
510926,[]
641998,"[66962, 99856]"
491891,[]
680779,[]
516120,[]
361292,[]
243771,"[60364, 87274]"
206595,[15485]
479076,[26858]
88037,[86024]
671846,[91080]
483297,"[54670, 98519]"
158293,[31811]
206716,[]
492874,"[3247, 30640, 80047]"
558199,[]
422972,[]
542117,[]
150540,[]
505349,[]
123904,[]
120566,[90792]
149959,"[517, 2951, 16469, 17439, 18982, 19721, 20477, 22582, 23180, 28202, 28932, 29212, 31910, 32716, 34776, 37283, 39419, 40073, 41472, 41991, 53067, 56526, 58584, 59148, 59993, 60103, 61401, 62844, 63219, 66332, 67791, 68314, 71808, 80135, 90639, 91086, 100327, 102876, 104584, 106290, 109540, 109813]"
123517,[34973]
8136,[]
473785,[]
670376,[78924]
27838,[]
19596,[]
544029,[]
128835,"[65775, 108113]"
648707,"[4347, 12048, 63897]"
394667,[20428]
252426,[107571]
85962,"[1623, 34711, 43030, 55541, 82208, 87384, 87531]"
541853,"[35064, 38792, 56818, 60208, 67505, 70793]"
399539,"[78833, 82789]"
447249,[]
107787,[44997]
636877,[]
465725,"[8792, 11314, 23600, 97056]"
487381,"[41533, 87455]"
645705,[]
532286,[111133]
381791,"[4245, 14657, 27860, 40675, 47461, 56049, 66392, 80764, 97027]"
103358,[73773]
325680,"[8619, 45397, 67520, 77701, 97332]"
125553,"[13529, 100441]"
558903,[]
54847,[]
246295,[90858]
552989,"[2044, 24899, 108277, 110619]"
352268,[]
389459,[]
223006,[]
447514,"[33176, 44940, 45587, 83187, 96941]"
316009,[]
519282,"[12333, 23619, 79409, 90301]"
274018,[]
338500,"[29165, 74282, 83255]"
534698,"[11374, 108546]"
128655,[]
23876,[]
261759,[104018]
159680,[]
492138,[81561]
678302,[]
684067,"[4570, 75204]"
87566,"[22946, 44549, 47735]"
291407,[]
272743,"[74572, 80111]"
183465,[62290]
162898,[]
647902,[17598]
473378,[27402]
383229,[]
338002,[]
538011,"[47689, 96849]"
688804,[]
360332,[]
12725,[]
647062,[32747]
434726,[]
250009,[53711]
88232,[]
478889,[]
647713,"[28837, 89191]"
346868,[27086]
477402,[101440]
246956,[]
686377,[]
401785,"[23044, 65198, 84602]"
673848,"[12833, 13020, 17103, 27349, 34834, 37408, 44403, 53865, 71106, 82376, 87377, 105090]"
160792,[32201]
129524,[]
337764,[]
520628,[]
484688,[]
407998,[]
508429,[]
143485,[]
261139,[29782]
390098,[82359]
339427,[]
483345,[]
517127,[110561]
87954,[36934]
629388,"[2489, 11927, 12099, 16570, 36992, 37742, 75125]"
491597,"[57561, 100758]"
282512,[65642]
431217,[]
382518,[]
693641,"[97761, 106494]"
473762,[]
645773,[5343]
346919,[61237]
269095,[]
290644,[14581]
471778,[]
262598,[107775]
668842,[]
442325,[72808]
45646,[48413]
53999,[]
158556,[69649]
18612,[]
132859,[]
207007,[46827]
257001,"[2290, 27265, 50582, 52810, 72976, 75387, 96367, 97350, 97794, 103845]"
693785,[]
151310,[83889]
174978,[54624]
647050,[3600]
541308,"[374, 27221]"
426837,[]
352967,[15751]
6028,[95650]
482737,[]
121901,[]
213768,[]
9924,"[58457, 86201]"
246200,[46362]
547760,[45268]
30221,[102164]
416811,"[47530, 65669]"
50505,[34325]
341258,"[26724, 26774, 45728, 110413]"
492494,[]
238372,"[11468, 13352, 40632, 69325]"
40199,"[3532, 21911]"
648685,[]
575432,[]
685080,[]
291690,[]
377369,"[13670, 58526, 91526]"
410270,[]
223316,[]
572894,"[5689, 8874, 9571, 10798, 17160, 25345, 28134, 33274, 40461, 40858, 62224, 64433, 66563, 70728, 74747, 81091, 86035, 98894]"
143060,[]
693135,[17570]
503250,[3862]
39726,"[1832, 48170, 83495]"
27434,[]
400656,"[80662, 89086, 109247]"
100626,[31353]
38950,[]
647144,[]
194218,[]
176022,[43603]
455533,[]
444521,[]
250044,[]
348540,"[2286, 108413]"
176177,"[17001, 71005, 96304, 100340]"
52794,"[23112, 43534, 51612]"
451449,"[12958, 14496]"
577105,[]
661620,[]
331985,[]
377449,[20074]
378115,[45953]
282651,[]
72604,[]
491463,[]
25606,[]
651556,[]
567176,[]
660342,[]
566491,[41120]
40269,[47703]
480895,"[20806, 67680]"
53720,[]
289901,[]
391881,"[22256, 38919, 69668, 85669]"
483107,[]
509058,[56213]
352308,"[7499, 72930]"
6103,[43031]
406497,"[31308, 65945, 69653, 84428, 98278]"
209611,"[24970, 44046]"
5933,"[28067, 37736]"
66208,[]
87263,"[80056, 99922]"
230196,"[76401, 100191]"
39296,[]
381384,"[4047, 108453]"
331495,[]
418326,[]
353439,[]
360006,[]
67580,"[929, 1132, 4814, 18096, 18251, 26045, 28173, 46249, 46865, 47950, 51735, 55883, 55962, 62928, 67162, 68039, 80847, 82081, 82200, 83264, 83348, 91348, 106145, 109349]"
223593,[15254]
176247,"[12375, 64553, 79738, 92439]"
535793,"[21440, 62575]"
519723,[16093]
100590,[]
651644,[24280]
428413,"[22427, 33830, 39159, 45622, 94409, 101902, 106612]"
619516,[]
233473,[12499]
39933,[]
668033,[27870]
318739,[]
131794,[88171]
496763,[]
50744,[]
550194,[69639]
480470,[]
410295,[]
383464,[]
100764,[]
25527,[]
545695,[]
36328,[]
648498,"[43991, 88268]"
81600,"[6230, 11503, 40533, 62894, 84512]"
38301,[]
511668,[]
562189,[]
188295,"[45740, 83152]"
648532,"[55856, 94500]"
451262,"[16479, 80062, 86475]"
291396,[102852]
126205,[]
647893,"[18992, 46354, 62760, 70877, 90541]"
453042,[]
6017,"[72036, 108537]"
350026,[6718]
143098,[]
567189,"[10965, 54144]"
319394,"[67964, 81080]"
157381,"[47662, 53060]"
481950,[]
304493,"[1007, 23138, 66529, 70600, 76499]"
541508,[28694]
400417,[91427]
348556,"[20849, 110654]"
331601,[]
472948,[]
7007,[22258]
277385,[]
325280,[]
5208,[9953]
300357,[]
678696,"[18392, 27923, 46470]"
645679,[]
652675,[79537]
524754,[64778]
675454,"[7454, 17677, 40703, 45295, 89917, 96819]"
176750,"[203, 5593, 77021, 91065]"
351723,[]
427564,"[42777, 77979]"
533727,[]
533047,[88518]
674497,"[1290, 2192, 11775, 29775, 46412, 65651, 95522]"
124585,"[41, 49993, 63362]"
223367,[]
686844,[50969]
442474,"[248, 19138, 62704]"
74265,[]
491181,[]
427496,"[13160, 23499, 75958, 96940]"
389216,[]
492521,[17131]
561373,[40683]
190564,[]
351070,[85676]
434388,[90871]
681125,"[1648, 4811, 37014, 67532, 87618, 98803]"
683888,"[3424, 4075, 10909, 17488, 25077, 26489, 35828, 42795, 43233, 46116, 58945, 59348, 66516, 68019, 74352, 81292]"
318154,[]
337964,[]
535097,[]
521569,"[4622, 11553, 16310, 16452, 24795, 63226, 67895, 79733, 92213, 105582]"
522671,[]
275937,[37620]
256881,[]
154810,"[31018, 74109, 80218, 91917]"
253685,"[2703, 13041, 43112, 59925]"
46725,[71491]
228425,"[12525, 95135]"
267384,"[13584, 76151]"
481388,[67490]
413121,[70434]
25530,[66366]
400611,[61797]
69118,[]
631097,"[79398, 110120]"
128357,"[50298, 94938, 100586]"
50510,[]
188251,[]
629530,"[23708, 36681, 41463, 45985, 46452, 54577, 82204, 87371, 88753, 93227]"
449538,"[23747, 31494, 47699, 57694, 85230]"
676134,"[14429, 25644, 34207, 91253]"
25296,[]
107387,"[39674, 46104, 78097]"
532210,[]
194272,"[55569, 75775, 76800]"
427551,[52494]
428433,[64236]
324061,[]
482628,"[17154, 56312, 58749, 104952]"
143501,[]
111052,[]
155676,[3825]
691758,"[20767, 31941]"
246963,[]
57130,[74925]
275617,[]
683660,[103515]
659171,[61960]
337744,[]
482860,[33055]
648588,"[68881, 76135]"
468252,"[48304, 69262, 92181, 104856]"
5251,[]
663667,"[35915, 68170]"
66097,"[9550, 20580, 67329, 99811]"
462910,[]
361777,[38718]
415449,[]
423302,[6062]
20193,[]
224875,[81971]
481195,[15144]
578676,[]
27337,[]
43674,[104367]
174699,[]
212372,[]
409512,[]
693685,[73470]
54319,[]
212977,[]
520234,"[11671, 80435, 95648]"
299089,[]
510534,[]
58805,[]
88404,[]
87626,[]
436054,[1460]
268900,"[16932, 96534]"
164203,[]
178104,[]
435873,[]
108314,[]
85150,[]
108161,[]
235218,[]
123588,[14960]
661205,[60527]
176191,[]
373402,"[22397, 82722]"
83500,[]
27405,[]
106778,[]
479749,[]
337854,[]
647134,[]
75657,"[6578, 7143, 36985, 76950]"
181591,[]
47587,[]
406799,"[13805, 84150]"
68073,[]
472343,[]
379655,"[40883, 90650, 101265]"
